id,country_id,name
VE1P,RU,"Organizatsionno-pravovyye formy yuridicheskikh lits, yavlyayushchikhsya nekommercheskimi korporativnymi organizatsiyami"
VEOU,RU,Unitarnyye predpriyatiya
VEX5,RU,Munitsipal'nyye kazennyye uchrezhdeniya
VIGZ,RU,Filialy yuridicheskikh lits
VOUU,RU,"Organizatsionno-pravovyye formy yuridicheskikh lits, yavlyayushchikhsya kommercheskimi unitarnymi organizatsiyami"
WJXS,RU,Zhilishchnyye nakopitel'nyye kooperativy
WYNO,RU,Soyuzy (assotsiatsii) kreditnykh kooperativov
XBRI,RU,Nepravitel'stvennyye mezhdunarodnyye organizatsii
XIGI,RU,Munitsipal'nyye kazennyye predpriyatiya
XINV,RU,Kooperativnyye khozyaystva (koopkhozy)
XJJR,RU,Soyuzy (assotsiatsii) obshchin malochislennykh narodov
XNKN,RU,Kreditnyye potrebitel'skiye kooperativy grazhdan
YA7H,RU,Chastnyye uchrezhdeniya
YGHZ,RU,Payevyye investitsionnyye fondy
YJ6A,RU,Obshchestvennyye dvizheniya
Z2AQ,RU,Negosudarstvennyye pensionnyye fondy
Z3SH,RU,Munitsipal'nyye unitarnyye predpriyatiya
Z3Y0,RU,"Sadovodcheskiye, ogorodnicheskiye ili dachnyye nekommercheskiye partnerstva"
ZGYA,RU,Torgovo-promyshlennyye palaty
ZH3O,RU,Khozyaystvennyye partnerstva
ZKAF,RU,Polnyye tovarishchestva
ZNHF,RU,Gosudarstvennyye kazennyye uchrezhdeniya sub yektov Rossiyskoy Federatsii
29OB,KN,foundation
AHRM,KN,limited partnership
I93O,KN,public company
KYOI,KN,exempt limited partnership
WFYL,KN,private company
ZJZB,KN,exempt private company
2F0A,KN,limited liability company
4EP1,KN,multiform foundation
7Z3M,KN,public company
BXZH,KN,limited partnership
EF4Y,KN,foundation
H64R,KN,private company
HW77,KN,International Business Company
I03S,KN,international exempt trust
I8G4,KN,exempt private company
OTE3,KN,exempt limited partnership
10ST,VC,association
1PWF,VC,public company
3QSG,VC,international business company - limited duration company
5EKE,VC,international business company - company limited by shares
ABII,VC,international business company - unlimited company not authorised to issue shares
FG2L,VC,company
I9K6,VC,partnership
LCVA,VC,international business company - company limited by guarantee not authorised to issue shares
QYZD,VC,sole proprietorship
REVF,VC,international business company - company limited by guarantee authorised to issue shares
RY5B,VC,international business company - unlimited company authorised to issue shares
S1OK,VC,non-profit company
U5AR,VC,statutory company
XY6R,VC,co-operative society
YN9Y,VC,international business company - company limited by shares - segregated cell company
1RPE,WS,Charitable trust
7WL9,WS,Public limited company
BCM3,WS,Credit Union
M6YY,WS,Private limited company
QWFD,WS,Overseas company
SXY3,WS,Incorporated society
TOMA,WS,Co-operative society
78VH,SA,sharikat musahama
B3JS,SA,sharikat 'ashkhas
DW9N,SA,sharikat tawsiat bial'ashum
N10C,SA,sharikat dhat ras mal qabil liltaghyir
PT6M,SA,sharikat 'amwal
T2NA,SA,sharikat altadamun
TTE8,SA,sharakah dhat maswuwliat mahduda
WHCI,SA,sharakah tawsiat basita
YVGA,SA,sharikat muhasa
Z9IE,SA,sharikat 'ajnabia
6UPM,RS,Zadružni savez
73PZ,RS,Komanditno društvo
88TX,RS,Društveno preduzeće
9O67,RS,Preduzetnik
DEF6,RS,Javno preduzeće
E7W8,RS,Zadruga
KIU5,RS,Društvo sa ograničenom odgovornošću
YVPW,RS,Akcionarsko društvo
ZPOY,RS,Ortačko društvo
3YUS,SC,Foundation
6MS4,SC,Company Limited by Shares
7QEH,SC,International Business Company - Company Limited by Shares
7XUS,SC,Special License Company
BB5Y,SC,International Trust
CDYY,SC,Company Limited by Guarantee
E3YL,SC,Company Limited by Shares and Guarantee
G6M8,SC,International Business Company - Protected Cell Company
H35I,SC,Public Company
H987,SC,Proprietary Company
KGUS,SC,International Business Company - Company Limited by Shares and Guarantee
KOFC,SC,International Business Company - Company Limited by Guarantee
P3YJ,SC,Unlimited Company
Q9VK,SC,Protected Cell Company
VA1X,SC,Limited Partnership
WKFR,SC,International Business Company - Limited Life Company
17FJ,SG,Limited Partnership
2PHU,SG,Business
5SGV,SG,Limited Liability Partnership
KEMH,SG,Company (Foreign Branch)
LWXI,SG,Company (Local)
1CSZ,SX,vereniging
2CC3,SX,besloten vennootschap
2UBX,SX,commanditaire vennootschap op aandelen
52AV,SX,stichting particulier fonds
66T3,SX,eenmanszaak
8W32,SX,openbare vennootschap
B4OI,SX,onderlinge waarborgmaatschappij
FBX9,SX,aandeelhouder-bestuurde vennootschap
FI9R,SX,stichting
NWT1,SX,coöperatie
SXX9,SX,naamloze vennootschap
YXX0,SX,commanditaire vennootschap
14NU,SK,Rozpočtové a príspevkové organizácie
189Q,SK,Špecializovaná organizačná jednotka ČSD
1CSW,SK,Obecný podnik
1GLU,SK,Jednotka železničného správneho úradu
1HEP,SK,Rozpočtová organizácia
1K73,SK,"Zahraničná osoba, právnická osoba so sídlom mimo územia SR"
1W8B,SK,Zahraničná osoba
2EEG,SK,Akciová spoločnosť
2KMA,SK,Štátny podnik v oddieli Pšn
2XNE,SK,Komoditná burza
3P3W,SK,Družstevný podnik (s jedným zakladateľom)
43MZ,SK,Príspevková organizácia
46CD,SK,Pobočka sporiteľne
4CKX,SK,Krajský úrad
4GX1,SK,Národný výbor
5AM3,SK,Zastupiteľské orgány iných štátov
5J5Y,SK,Verejná obchodná spoločnosť
5YBL,SK,Stavovská organizácia - profesná komora
5Z8W,SK,Samostatne hospodáriaci roľník zapísaný v obchodnom registri
6R72,SK,Samostatne hospodáriaci roľník nezapísaný v obchodnom registri
72R7,SK,Stredná škola
73MQ,SK,Samosprávny kraj (úrad samosprávneho kraja)
7EG2,SK,Fondy
7O89,SK,Európske družstvo
7QSE,SK,Zastúpenie zahraničnej právnickej osoby
8KHD,SK,Jednotka zboru ozbrojenej ochrany železníc
8RE3,SK,Družstevný podnik poľnohospodársky
8UE6,SK,"Organizačná jednotka politickej strany, politického hnutia"
90YN,SK,Sociálna a zdravotné poisťovne
93WZ,SK,Podnikateľ-fyzická osoba-zapís.v OR-podnikajúca súčasne ako sam.hosp.roľník
95MS,SK,Slobodné povolanie-fyzická osoba podnikajúca na základe iného ako živnostenského zákona
9L9V,SK,Poľnohospodárske družstvo
9NSV,SK,Neinvestičný fond
AGSR,SK,Jednotka štátnej železnično - technickej inšpekcie
BKEB,SK,Oblastný závod poisťovne
BUMI,SK,Európska spoločnosť
C4PZ,SK,Podnikateľ-fyzická osoba-nezapísaný v obchodnom registri
CS8B,SK,Štátna hospodárska organizácia riadená okresným úradom
D18J,SK,Jednoduchá spoločnosť na akcie
DAQC,SK,Základná škola
E1VK,SK,Medzinárodné organizácie a združenia
E4CI,SK,Bytové družstvo
E9SH,SK,"Zahraničná osoba, fyzická osoba s bydliskom mimo územia SR"
ED84,SK,Poisťovací spolok
ER02,SK,Organizačná jednotka združenia
F560,SK,Spoločná záujmová organizácia družstiev
FDVU,SK,Fyzická osoba-príležitostne činná-zapísaná v registri daňového informačného systému
FMUC,SK,Iné pracovisko vysokej školy/fakulty
FQRE,SK,Účelová zahranično - obchodná organizácia
GL07,SK,Poisťovňa - akciová spoločnosť
GY5R,SK,Cirkevná organizácia
HZG7,SK,Vysoká škola
HZI2,SK,Banka-štátny peňažný ústav
I7AS,SK,Družstvo
ISCZ,SK,Doplnková dôchodková poisťovňa
IW8Z,SK,Výrobné družstvo
J8DW,SK,Podnik zahraničnej osoby (organizačná zložka podniku zahraničnej osoby)
JKC5,SK,Podnik alebo hospodárske zariadenie združenia
KB52,SK,Komanditná spoločnosť
KVQU,SK,Združenie medzinárodného obchodu
KWFE,SK,Komora (s výnimkou profesných komôr)
KZ3R,SK,Poisťovňa - štátny podnik
L1M7,SK,Fakulta vysokej školy
L9WT,SK,"Obec (obecný úrad), mesto (mestský úrad)"
MSGT,SK,Slobodné povolanie-fyzická osoba podnikajúca na základe iného ako živnostenského zákona zapísaná v obchodnom registri
MY1S,SK,Odštepný závod alebo iná organizačná zložka podniku zapisujúca sa do obchodného registra
N5MX,SK,Samostatne podnikajúca fyzická osoba
N7I1,SK,Organizačná zložka príspevkovej organizácie s odvodenou právnou subjektivitou
N9QW,SK,Pobočka štátneho peňažného ústavu
NC88,SK,Účelová organizačná jednotka ČSD
NL31,SK,Spoločný podnik (s viacerými zakladateľmi)
NLI7,SK,Sporiteľna
NO20,SK,Zatiaľ neurčené
O0Y2,SK,Nešpecifikovaná právna forma
O7TC,SK,Spoločný podnik
OKAZ,SK,Obecný úrad
P6XJ,SK,Podnik alebo hospodárske zariadenie politickej strany
PX29,SK,Iná právnicka osoba
QACV,SK,Spotrebné družstvo
QCJ9,SK,Spoločnosť komanditná na akcie
R9GT,SK,Samostatná drobná prevádzkareň obecného úradu
RF3D,SK,"Združenie (zväz, spolok, spoločnosť, klub ai.)"
S5E1,SK,Miestna jednotka bez právnej spôsobilosti
SIRY,SK,Záujmové združenie právnických osôb
SMUS,SK,Záujmové združenie
SPIE,SK,Podnikateľ-fyzická osoba-zapísaný v obchodnom registri
SQ4I,SK,Podnikateľ-fyzická osoba-nezapís.v OR-podnikajúca súčasne ako osoba so slobodným povolaním
SQFW,SK,Iné družstvo
STUP,SK,Národná banka Slovenska
SUH3,SK,Záujmová organizácia družstiev
T0KQ,SK,Svojpomocné poľnohospodárske družstvo
TAV3,SK,Iná organizácia verejnej správy
TG3X,SK,Podnikateľ-fyzická osoba-nezapís.v OR-podnikajúca súčasne ako sam.hosp.roľník
U3QQ,SK,Banka - akciová spoločnosť
U5IM,SK,Železnice SR
U7QK,SK,Nadácia
UCTO,SK,Oblastná organizačná jednotka ČSD
VATN,SK,Európske zoskupenie územnej spolupráce
VRJP,SK,Nezisková organizácia poskytujúca všeobecne prospešné služby
VSC1,SK,"Zahraničné kultúrne, informačné stredisko, rozhlasová, tlačová a televízna agentúra"
VSZS,SK,Spoločnosť s ručením obmedzeným
WQCR,SK,Podnikateľ-fyzická osoba-zapís.v OR-podnikajúca súčasne ako osoba so slobodným povolaním
XLXU,SK,"Politická strana, politické hnutie"
Y1X5,SK,Štátny podnik
Y45Q,SK,Podnik zahraničného obchodu
YB59,SK,Podnik so zahraničnou majetkovou účasťou
YF99,SK,Verejnoprávna inštitúcia
YGN4,SK,Organizačná zložka podniku
YRIU,SK,Nezisková organizácia
YVE8,SK,Európske zoskupenie hospodárskych záujmov
YVWB,SK,Záujmové združenie fyzických osôb bez právnej spôsobilosti
ZG2I,SK,"Spoločenstvá vlastníkov pozemkov, bytov a pod."
14AT,SI,Javna agencija
1OR3,SI,delniška družba
2CTG,SI,zadruga
34PA,SI,Centralna banka
4A8T,SI,evropska delniška družba
5LXY,SI,Verska skupnost in podobne verske organizacije
6MPY,SI,Ustanova
8ER6,SI,Stanovanjska zadruga
D64E,SI,Gospodarska zbornica
E01X,SI,zadruga v zasebni lasti
HJCS,SI,"Društvo, zveza društev"
I7MN,SI,Javno podjetje
ICQT,SI,Družba za vzajemno zavarovanje
JQA2,SI,Kmetijska zadruga
KBKD,SI,družba z omejeno odgovornostjo
KH4O,SI,Skupnost lastnikov stanovanj
LNYR,SI,Obrtna zadruga
M84A,SI,Sklad
OPDJ,SI,komanditna družba
Q2EV,SI,Evropsko gospodarsko interesno združenje
QUEA,SI,Tuja pravna oseba po ZZK-1
QW8S,SI,Samostojni podjetnik posameznik
QYQ5,SI,Družbeno podjetje
RAX7,SI,Zadruga z omejeno odgovornostjo
RG9Z,SI,Societas Cooperativa Europaea
S1UI,SI,Civilna odvetniška družba
SD81,SI,družba z neomejeno odgovornostjo
TMVE,SI,Zadruga brez odgovornosti
UDQJ,SI,Gospodarsko interesno združenje
UESF,SI,Javni sklad
UG0E,SI,Dobrodelna organizacija
WZ78,SI,komanditna delniška družba
X94Z,SI,Republika Slovenija
8PIA,SB,Private Company
A7VA,SB,Community Company
YSBJ,SB,Overseas Company
Z4ZP,SB,Public Company
4YUU,ZA,Close Corporation
CXWJ,ZA,Co-operatives (Secondary)
GQVQ,ZA,Private Company
J7L0,ZA,Non-Profit Company
MZT6,ZA,Co-operatives (Primary)
R155,ZA,State Owned Company
R59V,ZA,External Company
U89P,ZA,Personal Liability Company
XE4Z,ZA,Public Company
ZE81,ZA,Co-operatives (Tertiary)
1G29,ES,Sociedad Limitada Laboral (o Sociedad de Responsabilidad Limitada laboral)
1QU8,ES,Sociedad Cooperativa
1SL4,ES,Empresario Individual
1ZHJ,ES,Sociedad Colectiva Profesional (o Sociedad regular colectiva profesional)
4S57,ES,Caja de Ahorros
4SJR,ES,Sociedad Agraría de Trasformación
5RDO,ES,Sociedad Anonima
7U8O,ES,Sociedades de Inversion Inmobiliaria
8EHB,ES,Sociedad de Inversión de Capital Variable
956I,ES,Sociedad Limitada de nueva empresa
9FPZ,ES,Sociedad Anonima Europea
A0J6,ES,Asociación
A97B,ES,Mutualidad de Prevision Social
AJ9U,ES,Sociedad Anonima Profesional
ARDP,ES,Sociedad Civil Profesional
AXS5,ES,Sociedad de Capital-Riesgo
B0V5,ES,Sociedad Cooperativa Profesional
BI3B,ES,Agrupacion Europea de Interes Economico
CUIH,ES,Mutua
DDES,ES,Sociedad de Capital-Riesgo-Pyme
DP3Q,ES,Sociedad de Responsabilidad Limitada
FCJF,ES,Fondo de Inversion en activos del Mercado Monetario
FH4R,ES,Fondo de Pensiones
GJL1,ES,Sociedad Comanditaria por Acciones
GJTL,ES,Sociedad Comanditaria por Acciones Profesional
HRQA,ES,Sociedad Cooperativa Europea
I2WU,ES,Agrupacion de Interes Economico
IAS6,ES,Sociedad de Garantia Reciproca
IT6N,ES,Emprendedor de Responsabilidad Limitada
JB2M,ES,Sociedad Limitada Profesional
JTV5,ES,Fondo de Capital-Riesgo
K0RI,ES,Institucion de Inversion Colectiva
K6L9,ES,Sociedad Civil Profesional
MDOL,ES,Fundación
QMUM,ES,Fondos de Inversion Inmobiliaria
R2L8,ES,Sociedad Anonima Laboral
R6UT,ES,Sociedad Limitada Unipersonal
S0Z5,ES,Fondo de Inversion
S6MS,ES,Congregación
S6X7,ES,Sociedad Colectiva
SS0L,ES,Cooperativa de Credito
TDD5,ES,Sociedad Comanditaria Simple
TUHS,ES,Corporación de Derecho Público
UJ35,ES,Fondo de Inversion Mobiliaria
VFIU,ES,Sociedad Comanditaria Simple Profesional
XYGP,ES,Fondo de Capital-Riesgo-Pyme
8MS6,SR,Stichting
K4ZA,SR,Cooperatieve Vereniging
KJZ3,SR,Filiaal of Bijkantoor
OBTO,SR,Commanditaire vennootschap (op aandelen) met een beherende vennoot
QPC9,SR,Vereniging
QWWY,SR,Commanditaire vennootschap (op aandelen) met meer dan een beherende vennoot
R6BI,SR,Eenmanszaak
TCVB,SR,Naamloze Vennootschap / Limited Company by Shares
WBWC,SR,Vennootschap onder een firma
1TN0,SE,Ideell förening (som bedriver näringsverksamhet)
2UAX,SE,Trossamfund (som bedriver näringsverksamhet)
381R,SE,Medlemsbank
54P7,SE,Europabolag
9YIP,SE,Europakooperativ
AZTO,SE,Sambruksförening
BEAY,SE,Handelsbolag
BYQJ,SE,Bankaktiebolag
C61P,SE,Ekonomisk förening
CX05,SE,Kommanditbolag
G04R,SE,Sparbank
M0Y0,SE,Försäkringsförening
O1QI,SE,Ömsesidigt försäkringsbolag
OJ9I,SE,Försäkringsaktiebolag
PDQ0,SE,Kooperativ hyresrättsförening
RLJO,SE,Europeisk ekonomisk intressegruppering
RYFP,SE,Europeisk gruppering för territoriellt samarbete
SSOM,SE,Bostadsrättsförening
WZDB,SE,Bostadsförening
XJHM,SE,Aktiebolag
1BL5,CH,Swiss branch of an enterprise domiciled abroad not registered in the commercial register
1BL5,CH,Succursale suisse d'une entreprise domiciliée à l'étranger non inscrite au registre de commerce
1BL5,CH,Ausländische Niederlassung nicht im Handelsregister eingetragen
1BL5,CH,Succursali svizzere di una impresa domiciliata all'estero non iscritta al registro di commercio
1RKS,CH,Foreign public administration (e.g. embassy)
1RKS,CH,Administration publique étrangère (ex. Ambassade)
1RKS,CH,Ausländische öffentliche Verwaltung
1RKS,CH,Amministrazione pubblica estera (ex. ambasciata)
2B81,CH,Simple partnership
2B81,CH,Société simple
2B81,CH,Einfache Gesellschaft
2B81,CH,Sociéta semplice
2JZ4,CH,Foundation
2JZ4,CH,Fondation
2JZ4,CH,Stiftung
2JZ4,CH,Fondazione
2WFG,CH,Foreign public company
2WFG,CH,Entreprise publique étrangère
2WFG,CH,Ausländisches öffentliches Unternehmen
2WFG,CH,Impresa pubblica estera
2XJA,CH,Federal administration
2XJA,CH,Administration de la Confédération
2XJA,CH,Verwaltung des Bundes
2XJA,CH,Amministrazione della Confederazione
3EKS,CH,Limited liability company
3EKS,CH,Société à responsabilité limitée (SARL)
3EKS,CH,Gesellschaft mit beschränkter Haftung (GmbH)
3EKS,CH,Società a garanzia limitata (SAGL)
54WI,CH,Investment company with fixed capital
54WI,CH,Société d'investissement à capital fixe (SICAF)
54WI,CH,Investmentgesellschaft mit festem Kapital (SICAF)
54WI,CH,Società di investimento a capitale fisso (SICAF)
5BEZ,CH,Special legal form
5BEZ,CH,Forme juridique particulière
5BEZ,CH,Besondere Rechtsform
5BEZ,CH,Natura giuridica particolare
7MNN,CH,Public sector institution
7MNN,CH,Institut de droit public
7MNN,CH,Institut des öffentlichen Rechts
7MNN,CH,Istituti di diritto pubblico
AZA0,CH,Sole proprietorship
AZA0,CH,Entreprise individuelle
AZA0,CH,Einzelunternehmen
AZA0,CH,Ditta individuale
BF9N,CH,Federal public company
BF9N,CH,Entreprise publique fédérale
BF9N,CH,Unternehmen des Bundes
BF9N,CH,Impresa pubblica federale
CQMY,CH,Limited partnership
CQMY,CH,Société en commandite
CQMY,CH,Kommanditgesellschaft
CQMY,CH,Società in accomandita
DP2E,CH,International organisation
DP2E,CH,Organisation Internationale
DP2E,CH,Internationale Organisation
DP2E,CH,Organizazioni Internazionali
E0NE,CH,Public corporation
E0NE,CH,Corporation de droit public
E0NE,CH,öffentlich-rechtliche Körperschaft (Verwaltung)
E0NE,CH,"Amm. corporazioni, consorzi, patriziati di diritto pubblico"
FFTN,CH,Cantonal administration
FFTN,CH,Administration du canton
FFTN,CH,Verwaltung des Kantons
FFTN,CH,Amministrazione del cantone
FJG4,CH,Trust
FJG4,CH,Trust
FJG4,CH,Trust
FJG4,CH,Trust
FLNB,CH,Fonds
FLNB,CH,Fund
FLNB,CH,Fonds
FLNB,CH,Fondo
GP8M,CH,Local administration
GP8M,CH,Administration communale
GP8M,CH,Verwaltung der Gemeinde
GP8M,CH,Amministrazione comunale
H781,CH,Association
H781,CH,"Association politique, religieuse, scientifique, etc."
H781,CH,Verein
H781,CH,"Associazione politico, religioso, scientifico, ecc."
HX77,CH,Cantonal public company
HX77,CH,Entreprise publique cantonale
HX77,CH,Unternehmen des Kantons
HX77,CH,Impresa pubblica cantonale
JB25,CH,Swiss branch of an enterprise domiciled abroad registered in the commercial registrer
JB25,CH,Succursale suisse d'une entreprise domiciliée à l'étranger inscrite au registre de commerce
JB25,CH,Ausländische Niederlassung im Handelsregister eingetragen
JB25,CH,Succursale di una impresa domiciliata all'estero iscritta al registro di commercio
KJ9Q,CH,Non-commercial power of attorney
KJ9Q,CH,Procurations non commerciales
KJ9Q,CH,Nichtkaufmännische Prokuren
KJ9Q,CH,Procura non commerciale
L5DU,CH,Local public company
L5DU,CH,Entreprise publique communale
L5DU,CH,Unternehmen der Gemeinde
L5DU,CH,Impresa pubblica comunale
M848,CH,Corpororate public company
M848,CH,Entreprise publique d'une corpororation
M848,CH,öffentlich-rechtliche Körperschaft (Unternehmen)
M848,CH,Impresa o ente pubblico di una corporazione
MRSY,CH,General partnership
MRSY,CH,Société en nom collectif
MRSY,CH,Kollektivgesellschaft
MRSY,CH,Società in nome collettivo
MVII,CH,Company limited by shares
MVII,CH,Société anonyme
MVII,CH,Aktiengesellschaft
MVII,CH,Società anonima
OBFU,CH,Representative of an ownership in undivided shares
OBFU,CH,Représentants d'indivisions
OBFU,CH,Haupt von Gemeinderschaften
OBFU,CH,Rappresentanti d'indivisioni
QSI2,CH,Cooperative
QSI2,CH,Société coopérative
QSI2,CH,Genossenschaft
QSI2,CH,Società cooperativa
R9TC,CH,Foreign enterprise
R9TC,CH,Entreprise étrangère
R9TC,CH,Ausländische Unternehmen
R9TC,CH,Impresa straniera
TL87,CH,Limited partnership for collective investments
TL87,CH,Société en commandite de placements collectifs
TL87,CH,Kommanditgesellschaft fuer kollektive Kapitalanlagen
TL87,CH,Società in accomandita per investimenti collettivi di capitale
UNA9,CH,Swiss branch registered at the registry of commerce
UNA9,CH,Succursale suisse enregistrée au registre de commerce
UNA9,CH,Schweizerische Zweigniederlassung im Handelsregister eingetragen
UNA9,CH,Succursale svizzera registrata nel registro di commercio
VPRH,CH,District public company
VPRH,CH,Entreprise publique de district
VPRH,CH,öffentliches Unternehmen des Bezirks
VPRH,CH,Impresa pubblica di distretto
W6A7,CH,Patnership limited by shares
W6A7,CH,Société en commandite par action
W6A7,CH,Kommanditaktiengesellschaft
W6A7,CH,Società in accomandita per azioni
XJOT,CH,Investment company with variable capital
XJOT,CH,Société d'investissement à capital variable (SICAV)
XJOT,CH,Investmentgesellschaft mit variablem Kapital (SICAV)
XJOT,CH,Società di investimento a capitale variabile (SICAV)
YRGM,CH,District administration
YRGM,CH,Administration du district
YRGM,CH,Verwaltung des Bezirks
YRGM,CH,Amministrazione del distretto
UZUP,TO,Local Company
ZQEN,TO,Overseas Company
AF67,TN,Société unipersonnelle à responsabilité limitée
F502,TN,Entreprise individuelle
WSE1,TN,Société à responsabilité limitée
YVSL,TN,Société anonyme
5T3H,TR,Fonlar
JMQU,TR,kollektif şirket
ONVA,TR,komandit şirket
R5UT,TR,limited şirket
W2SQ,TR,anonim şirket
F8VX,AE,Joint Liability Company
JGNU,AE,Public Joint Stock Company
LOL8,AE,Simple Commandite Company
MV4S,AE,Sole Proprietor
RWVW,AE,Limited Liability Company
WR09,AE,Private Joint Stock Company
4VPM,AE,Incorporated Cell
6H9F,AE,Open Ended Investment Company
9I58,AE,Private Company Unlimited without Shares
9U6F,AE,Limited Liability Partnership
B13W,AE,Restricted Scope Company
FE4G,AE,Protected Cell Company
GU5E,AE,Public Company Limited by Shares
H8MU,AE,Limited Partnership
HECG,AE,General Partnership
KAEM,AE,Private Company Unlimited with Shares
LZ3H,AE,Close Ended Investment Company
OSE2,AE,Private Company Limited by Shares
PNX6,AE,Incorporated Cell Company
R2YL,AE,Private Company Limited by Guarantee
VKZD,AE,Foundation
375P,AE,Foundation
3P03,AE,Open Ended Investment Company
46QC,AE,Public Company Limited by Shares
70EO,AE,Private Company Limited by Shares
AIR0,AE,Limited Partnership
F3UE,AE,General Partnership
RWX4,AE,Protected Cell Company
V2PA,AE,Limited Liability Partnership
VTIP,AE,Close Ended Investment Company
35BX,AE,Intellectual Property Holding Company 
FHRL,AE,Segregated Portfolio Company
GQ8F,AE,Company Limited By Guarantee
HNPH,AE,Restricted Purposes Company
QJVN,AE,Company Limited By Shares
UAES,AE,RAK Economic Zone Company
Z3P8,AE,Unlimited Company
17R0,GB,Community Interest Company
1W62,GB,Oversea Company
468Q,GB,United Kingdom Societas
4A3J,GB,Northern Ireland Company
4GJI,GB,Private Limited by Guarantee
55MA,GB,Cwmni Cyfyngedig Cyhoeddus
57V7,GB,Private Unlimited
5FRT,GB,Other Type of Company (in Northern Ireland)
60IF,GB,Private Unlimited/No Share Capital
7T8N,GB,Charitable Incorporated Organisation
7VVZ,GB,Co-operative Society (Northern Ireland)
8CF0,GB,Assurance Company
9B78,GB,Royal Charter Company
A2X8,GB,Unregistered Company
AVYY,GB,Government Entity
B6ES,GB,Public Limited Company
B6ES,GB,Cwmni Cyfyngedig Cyhoeddus
BX6Y,GB,Friendly Society
C605,GB,Private Limited by Shares (Section 30 Exemption)
CDOT,GB,UK Establishment
E12O,GB,Building Society
FVGZ,GB,Industrial and Provident Society
G12F,GB,Private Limited by Guarantee/No Share Capital
H0PO,GB,Private Limited Company
H0PO,GB,cyfyngedig
HHYT,GB,European Public Limited-Liability Company (Societas Europaea)
HX6D,GB,Private Limited
ID30,GB,Limited Partnership
IYXU,GB,Community Benefit Society
JTCO,GB,Credit Union (Northern Ireland)
NAUO,GB,Other Company Type
NBTW,GB,Scottish Partnership
Q0M5,GB,Unregistered Company
STX7,GB,Scottish Charitable Incorporated Organisation
T61R,GB,cyfyngedig
TT2H,GB,Protected Cell Company
TYJK,GB,Private Limited by Guarantee/No Share Capital (Use of Limited Exemption)
U6R9,GB,European Economic Interest Grouping
UTY8,GB,Community Benefit Society (Northern Ireland)
VV0W,GB,Investment Company with Variable Capital
VYF8,GB,United Kingdom Economic Interest Grouping
WBQU,GB,Credit Union
WJ0A,GB,Partneriaeth Atebolrwydd Cyfyngedig
XLZV,GB,Registered Society
Z0EY,GB,Limited Liability Partnership
Z0EY,GB,Partneriaeth Atebolrwydd Cyfyngedig
ZQ6S,GB,Old Public Company
ZZGG,GB,Co-operative Society
380O,US,Federal Savings Association
3MM4,US,Edge Act Corporation
62VJ,US,National Bank
Z7ER,US,Mutual Savings and Loan Holding Company
CR3H,US,Registered Limited Liability Partnership
CWRI,US,Limited Liability Company
FIP8,US,Savings Bank
HFGV,US,For-Profit Corporation
HN8W,US,Limited Partnership
JPZW,US,Savings and Loan Association
QUNR,US,Commercial Bank
V65U,US,Non-Profit Corporation
WDT2,US,Limited Liability Limited Partnership
7GTR,US,Public Corporation
7QKB,US,Commercial Bank
9A4Q,US,Religious Corporation
BRO8,US,Business Corporation
C0VE,US,Savings Bank
D4YS,US,Limited Liability Company
EQAQ,US,Sole Proprietorship
K2BJ,US,Non-Profit Corporation
M886,US,Limited Liability Partnership
OVBT,US,Professional Corporation
TRS2,US,Cooperative Corporation
VXDE,US,Limited Partnership
WNKG,US,Partnership
1T9S,US,Commercial Bank
5MNR,US,Professional Corporation
78H5,US,Corporation (Nonprofit)
A9AW,US,Limited Partnership
D8PB,US,Business Development Corporation
FGVH,US,Corporation (Business or for-profit)
IMDT,US,Limited Liability Limited Partnership
IVQQ,US,Corporation Sole
N69M,US,Limited Liability Partnership
O85W,US,Limited Liability Company
P24O,US,Business Trust
QEEJ,US,Professional Limited Liability Company
QUJ5,US,Benefit Corporation
RSWJ,US,General Partnership
S68T,US,Electric Cooperative Nonprofit Membership Corporation
ST2Q,US,Cooperative Marketing Association
UGE3,US,Nonprofit Electric Generation and Transmission Cooperative Corporation
VKPN,US,Close Corporation
1K9U,US,Non-Profit Corporation
EJX1,US,For-Profit Corporation
GD6J,US,Savings Bank
JR6U,US,Commercial Bank
KGZ8,US,Limited Liability Partnership
L2DM,US,Limited Liability Limited Partnership
M4FO,US,Limited Liability Company
MJJZ,US,Limited Partnership
4JCS,US,Non-deposit Trust Company
5HQ4,US,Limited Partnership
5Y1L,US,Industrial Bank
7CDL,US,For-Profit Corporation Close
BADE,US,Nonprofit Common Interest Development Association
CVXK,US,Nonprofit Corporation Religious
EI4J,US,Limited Liability Company
G1P6,US,Nonprofit Corporation Mutual Benefit
H1UM,US,For-Profit Corporation General Stock
K7YU,US,Nonprofit Corporation Public Benefit
KQXA,US,Commercial Bank
LYRX,US,Savings and Loan Association
N295,US,Savings Bank
PZR6,US,For-Profit Corporation Professional
SQ7B,US,General Partnership
1JXS,US,Savings Bank
81WV,US,Limited Cooperative Association
BC32,US,Limited Partnership Association
HLCG,US,Limited Partnership
I3Z9,US,For-Profit Public Benefit Corporation
L10T,US,Limited Liability Company
LDHG,US,Savings and Loan Association
M64D,US,Limited Liability Partnership
OWR6,US,For-Profit Corporation
PDLV,US,Non-Profit Corporation
TOBE,US,Commercial Bank
WE9D,US,Limited Liability Limited Partnership
ZCHO,US,Cooperative Association
